iter	Logloss	Precision
878	0.6828482202	0.5980819529
879	0.682837638	0.5980819529
880	0.6828291216	0.5980819529
881	0.6828180282	0.5980819529
882	0.6828053716	0.5980819529
883	0.6827939124	0.5980819529
884	0.6827848157	0.5980819529
885	0.6827746939	0.5980819529
886	0.6827642808	0.5980819529
887	0.6827531072	0.5980819529
888	0.6827434765	0.5980819529
889	0.6827326775	0.5980819529
890	0.6827217847	0.5980819529
891	0.6827083951	0.5980819529
892	0.6826976882	0.5980819529
893	0.6826853197	0.5980819529
894	0.6826757973	0.5980819529
895	0.6826645568	0.5980819529
896	0.6826533676	0.5980819529
897	0.6826403515	0.5980819529
898	0.6826289326	0.5980819529
899	0.6826179246	0.5980819529
900	0.6826061866	0.5980819529
901	0.6825948363	0.5980819529
902	0.6825827877	0.5980819529
903	0.682569757	0.5980819529
904	0.6825586873	0.5980819529
905	0.6825465222	0.5980819529
906	0.6825369176	0.5980819529
907	0.6825235751	0.5980819529
908	0.6825130326	0.5980819529
909	0.6825040399	0.5980819529
910	0.6824906015	0.5980819529
911	0.6824778446	0.5980819529
912	0.6824698656	0.5980819529
913	0.6824595211	0.5980819529
914	0.6824471503	0.5980819529
915	0.6824358581	0.5980819529
916	0.6824258724	0.5980819529
917	0.6824154092	0.5980819529
918	0.6824067334	0.5980819529
919	0.682394539	0.5980819529
920	0.6823841665	0.5980819529
921	0.6823722714	0.5980819529
922	0.6823602671	0.5980819529
923	0.6823490853	0.5980819529
924	0.6823361923	0.5980819529
925	0.6823254271	0.5980819529
926	0.6823120652	0.5980819529
927	0.6823016472	0.5980819529
928	0.6822911185	0.5980819529
929	0.6822798462	0.5980819529
930	0.6822693222	0.5980819529
931	0.6822566803	0.5980819529
932	0.6822450198	0.5980819529
933	0.682234194	0.5980819529
934	0.6822240293	0.5980819529
935	0.6822141349	0.5980819529
936	0.6822038236	0.5980819529
937	0.6821924048	0.5980819529
938	0.6821802802	0.5980819529
939	0.6821709897	0.5980819529
940	0.6821614224	0.5980819529
941	0.6821511663	0.5980819529
942	0.682138112	0.5980819529
943	0.6821287758	0.5980819529
944	0.6821191355	0.5980819529
945	0.6821093238	0.5980819529
946	0.6820983066	0.5980819529
947	0.68208649	0.5980819529
948	0.6820772715	0.5980819529
949	0.682068614	0.5980819529
950	0.6820568179	0.5980819529
951	0.6820466449	0.5980819529
952	0.6820352374	0.5980819529
953	0.6820229647	0.5980819529
954	0.682011115	0.5980819529
955	0.6819981248	0.5980819529
956	0.6819843303	0.5980819529
957	0.6819753668	0.5980819529
958	0.6819625939	0.5980819529
959	0.6819526714	0.5980819529
960	0.6819421933	0.5980819529
961	0.6819295263	0.5980819529
962	0.6819196729	0.5980819529
963	0.6819089215	0.5980819529
964	0.6819002163	0.5980819529
965	0.681892242	0.5980819529
966	0.681883185	0.5980819529
967	0.6818700576	0.5980819529
968	0.6818598195	0.5980819529
969	0.681850762	0.5980819529
970	0.6818403673	0.5980819529
971	0.6818288254	0.5980819529
972	0.6818195879	0.5980819529
973	0.6818079277	0.5980819529
974	0.6817969584	0.5980819529
975	0.6817881968	0.5980819529
976	0.6817766246	0.5980819529
977	0.681768145	0.5980819529
