iter	Logloss	Precision
884	0.681838608	0.6303986711
885	0.681828439	0.6303986711
886	0.6818167669	0.6300914381
887	0.6818048883	0.6300914381
888	0.6817961451	0.6297836938
889	0.6817849658	0.6297836938
890	0.6817739869	0.6297836938
891	0.6817599719	0.6297836938
892	0.6817471515	0.6297836938
893	0.6817354286	0.6297836938
894	0.6817210755	0.6297836938
895	0.6817071977	0.6300914381
896	0.6816935	0.6300914381
897	0.6816805553	0.6300914381
898	0.6816682626	0.6300914381
899	0.6816576768	0.6297836938
900	0.681645343	0.6297836938
901	0.6816356712	0.6300914381
902	0.6816252334	0.6300914381
903	0.6816150465	0.6300914381
904	0.6816047816	0.6297836938
905	0.6815939167	0.6297836938
906	0.6815814807	0.6297836938
907	0.6815682629	0.6297836938
908	0.6815555516	0.6297836938
909	0.6815450799	0.6297836938
910	0.6815326848	0.6297836938
911	0.6815218001	0.6297836938
912	0.6815119516	0.6297836938
913	0.6814997348	0.6297836938
914	0.6814871442	0.6297836938
915	0.6814759238	0.6297836938
916	0.6814657664	0.6297836938
917	0.6814517607	0.6297836938
918	0.6814407346	0.6297836938
919	0.6814263197	0.6297836938
920	0.6814110053	0.6297836938
921	0.681397803	0.6297836938
922	0.6813886676	0.6297836938
923	0.6813784909	0.6297836938
924	0.6813667041	0.6297836938
925	0.6813563318	0.6297836938
926	0.6813429825	0.6297836938
927	0.6813308512	0.6297836938
928	0.6813181608	0.6297836938
929	0.6813091945	0.6294754371
930	0.6812972961	0.6297836938
931	0.6812892886	0.6297836938
932	0.6812779142	0.6297836938
933	0.6812648314	0.6294754371
934	0.6812533373	0.6297836938
935	0.681242255	0.6297836938
936	0.681231159	0.6297836938
937	0.6812175117	0.6297836938
938	0.6812055532	0.6297836938
939	0.6811935511	0.6297836938
940	0.6811824241	0.6297836938
941	0.6811712989	0.6297836938
942	0.6811567187	0.6297836938
943	0.6811460656	0.6297836938
944	0.6811334486	0.6297836938
945	0.6811223397	0.6297836938
946	0.6811099654	0.6297836938
947	0.6810999933	0.6297836938
948	0.6810901971	0.6297836938
949	0.6810792065	0.6297836938
950	0.6810674066	0.6297836938
951	0.6810565376	0.6294754371
952	0.6810429395	0.6294754371
953	0.6810333592	0.6294754371
954	0.6810199562	0.6297836938
955	0.6810085038	0.6297836938
956	0.6809946308	0.6297836938
957	0.6809854011	0.6297836938
958	0.6809742548	0.6297836938
959	0.6809620934	0.6297836938
960	0.6809479098	0.6297836938
961	0.6809359721	0.6297836938
962	0.680924069	0.6297836938
963	0.6809125087	0.6297836938
964	0.6808999457	0.6297836938
965	0.6808878165	0.6300914381
966	0.6808774693	0.6300914381
967	0.6808650619	0.6300914381
968	0.6808538334	0.6300914381
969	0.6808421227	0.6300914381
970	0.6808309712	0.6300914381
971	0.6808179353	0.6300914381
972	0.6808056304	0.6300914381
973	0.6807928978	0.6300914381
974	0.6807806963	0.6300914381
975	0.6807705548	0.6300914381
976	0.6807592865	0.6300914381
977	0.6807470877	0.6300914381
978	0.6807372688	0.6300914381
979	0.6807254459	0.6300914381
980	0.6807138083	0.6300914381
981	0.6807009174	0.6300914381
982	0.6806916417	0.6300914381
983	0.6806813155	0.6300914381
984	0.6806673877	0.6300914381
985	0.6806550698	0.6300914381
986	0.6806414924	0.6300914381
987	0.6806304634	0.6300914381
988	0.6806199306	0.6300914381
989	0.68061012	0.6300914381
990	0.680599483	0.6300914381
991	0.6805861913	0.6300914381
992	0.6805729997	0.6300914381
993	0.6805606271	0.6300914381
994	0.6805480252	0.6300914381
995	0.6805388141	0.6300914381
996	0.6805286782	0.6300914381
997	0.6805191679	0.6300914381
998	0.6805082744	0.6300914381
999	0.6804980298	0.6300914381
1000	0.6804888959	0.6300914381
1001	0.6804756377	0.6300914381
1002	0.6804627363	0.6300914381
1003	0.6804498552	0.6300914381
1004	0.6804376182	0.6300914381
1005	0.6804281202	0.6300914381
1006	0.6804174525	0.6300914381
1007	0.6804044988	0.6300914381
1008	0.6803924557	0.6300914381
1009	0.680380324	0.6300914381
1010	0.6803684099	0.6297836938
1011	0.6803525186	0.6300914381
1012	0.6803406173	0.6300914381
1013	0.6803276673	0.6300914381
1014	0.6803156337	0.6300914381
1015	0.6803047147	0.6300914381
1016	0.6802932658	0.6300914381
1017	0.6802811478	0.6300914381
1018	0.680269519	0.6300914381
1019	0.6802564585	0.6300914381
1020	0.680244269	0.6300914381
1021	0.6802328796	0.6300914381
1022	0.6802237041	0.6300914381
1023	0.6802111502	0.6300914381
1024	0.6801998929	0.6300914381
1025	0.6801899147	0.6300914381
1026	0.6801776329	0.6300914381
1027	0.6801665158	0.6300914381
1028	0.6801545133	0.6300914381
1029	0.6801407879	0.6300914381
1030	0.6801294014	0.6300914381
1031	0.6801171825	0.6300914381
1032	0.6801047442	0.6300914381
1033	0.680092722	0.6300914381
1034	0.680080415	0.6300914381
1035	0.6800682856	0.6300914381
1036	0.6800565104	0.6300914381
1037	0.6800460534	0.6300914381
1038	0.6800366833	0.6300914381
1039	0.6800235419	0.6300914381
1040	0.6800132534	0.6300914381
1041	0.6800030292	0.6300914381
1042	0.6799907891	0.6300914381
1043	0.6799803065	0.6300914381
1044	0.6799705178	0.6300914381
1045	0.6799599576	0.6300914381
1046	0.6799471028	0.6300914381
1047	0.6799338993	0.6300914381
1048	0.6799231059	0.6300914381
1049	0.6799091376	0.6300914381
1050	0.6798974458	0.6300914381
1051	0.6798870806	0.6300914381
1052	0.6798766825	0.6300914381
1053	0.679865424	0.6300914381
1054	0.679852534	0.6300914381
1055	0.6798447897	0.6300914381
1056	0.6798334002	0.6300914381
1057	0.6798192772	0.6300914381
1058	0.6798078414	0.6300914381
1059	0.6797979357	0.6300914381
1060	0.6797854588	0.6300914381
1061	0.679772485	0.6300914381
1062	0.679760693	0.6300914381
1063	0.6797481298	0.6300914381
1064	0.6797351415	0.6300914381
1065	0.6797220662	0.6300914381
1066	0.6797125006	0.6300914381
1067	0.6797011312	0.6300914381
1068	0.6796903257	0.6300914381
1069	0.6796772282	0.6300914381
1070	0.6796648749	0.6300914381
1071	0.6796519073	0.6300914381
1072	0.679640493	0.6300914381
1073	0.6796295088	0.6300914381
1074	0.6796171653	0.6300914381
1075	0.6796062185	0.6300914381
1076	0.679595811	0.6300914381
1077	0.6795838621	0.6300914381
1078	0.6795717826	0.6300914381
1079	0.6795592165	0.6303986711
1080	0.6795462707	0.6303986711
1081	0.6795340104	0.6303986711
1082	0.6795220623	0.6303986711
1083	0.6795114595	0.6300914381
1084	0.6794997722	0.6300914381
1085	0.6794911672	0.6300914381
1086	0.679480692	0.6300914381
1087	0.6794676367	0.6300914381
1088	0.6794552617	0.6300914381
1089	0.6794442059	0.6300914381
1090	0.6794340272	0.6300914381
1091	0.6794230181	0.6300914381
1092	0.6794089342	0.6300914381
1093	0.6793960802	0.6300914381
1094	0.6793838707	0.6300914381
1095	0.6793725009	0.6297836938
1096	0.6793593947	0.6297836938
1097	0.6793457881	0.6300914381
1098	0.6793343552	0.6300914381
1099	0.6793224746	0.6300914381
1100	0.6793107062	0.6297836938
1101	0.6792997183	0.6297836938
1102	0.6792879366	0.6297836938
1103	0.6792738012	0.6297836938
1104	0.6792588371	0.6297836938
1105	0.6792472295	0.6297836938
1106	0.6792357053	0.6297836938
1107	0.6792243415	0.6294754371
1108	0.6792111392	0.6294754371
1109	0.6792002112	0.6297836938
1110	0.6791880943	0.6297836938
1111	0.6791797238	0.6294754371
1112	0.6791673429	0.6297836938
1113	0.6791552138	0.6297836938
1114	0.6791435911	0.6297836938
1115	0.6791331616	0.6297836938
1116	0.6791217431	0.6297836938
1117	0.6791075938	0.6297836938
1118	0.6790985015	0.6294754371
1119	0.6790860665	0.6294754371
1120	0.6790761383	0.6294754371
1121	0.6790670266	0.6294754371
1122	0.679056247	0.6294754371
1123	0.6790464244	0.6294754371
1124	0.6790353763	0.6294754371
1125	0.6790233763	0.6294754371
1126	0.6790135284	0.6294754371
1127	0.6789998878	0.6294754371
1128	0.6789886187	0.6294754371
1129	0.6789778569	0.6294754371
1130	0.6789644429	0.6294754371
1131	0.6789521608	0.6294754371
1132	0.6789385167	0.6297836938
1133	0.678928461	0.6294754371
1134	0.6789168132	0.6294754371
1135	0.6789044779	0.6294754371
1136	0.6788922555	0.6294754371
1137	0.6788792517	0.6294754371
1138	0.6788677558	0.6294754371
1139	0.6788549272	0.6297836938
1140	0.6788440033	0.6297836938
1141	0.6788317736	0.6300914381
1142	0.6788166099	0.6297836938
1143	0.6788034012	0.6297836938
1144	0.6787910494	0.6294754371
1145	0.6787798698	0.6297836938
1146	0.6787660762	0.6294754371
1147	0.6787512181	0.6297836938
1148	0.6787407882	0.6294754371
1149	0.678730949	0.6294754371
1150	0.6787202921	0.6297836938
1151	0.6787098344	0.6300914381
1152	0.6786998279	0.6297836938
1153	0.6786880088	0.6300914381
1154	0.6786765922	0.6300914381
1155	0.6786660645	0.6297836938
1156	0.6786537965	0.6297836938
1157	0.678642147	0.6300914381
1158	0.6786308993	0.6300914381
1159	0.6786166066	0.6300914381
1160	0.6786046361	0.6300914381
1161	0.6785932324	0.6297836938
1162	0.6785821389	0.6297836938
1163	0.6785724027	0.6294754371
1164	0.6785594803	0.6294754371
1165	0.6785486598	0.6294754371
1166	0.6785384765	0.6294754371
1167	0.6785291349	0.6294754371
1168	0.6785168628	0.6300914381
1169	0.6785059147	0.6300914381
1170	0.6784969995	0.6297836938
1171	0.6784850671	0.6297836938
1172	0.6784737024	0.6300914381
1173	0.6784608423	0.6297836938
1174	0.6784492633	0.6300914381
1175	0.6784380613	0.6300914381
1176	0.6784296664	0.6300914381
1177	0.6784195005	0.6300914381
1178	0.678407557	0.6300914381
1179	0.6783970523	0.6300914381
1180	0.6783856242	0.6294754371
1181	0.6783740132	0.6294754371
1182	0.6783633748	0.6297836938
1183	0.6783543031	0.6294754371
1184	0.6783419517	0.6294754371
1185	0.6783289753	0.6297836938
1186	0.6783160918	0.6294754371
1187	0.6783026113	0.6300914381
1188	0.6782921426	0.6300914381
1189	0.6782815049	0.6297836938
1190	0.6782707121	0.6300914381
1191	0.6782598596	0.6300914381
1192	0.6782515585	0.6297836938
1193	0.67823941	0.6297836938
1194	0.6782266889	0.6297836938
1195	0.6782155018	0.6297836938
1196	0.6782058745	0.6297836938
1197	0.678193586	0.6297836938
1198	0.6781807997	0.6297836938
1199	0.6781677424	0.6300914381
1200	0.6781571256	0.6297836938
1201	0.6781440689	0.6297836938
1202	0.678133401	0.6297836938
1203	0.6781202492	0.6297836938
1204	0.6781080159	0.6297836938
1205	0.6780974371	0.6300914381
1206	0.6780834168	0.6300914381
1207	0.6780720315	0.6297836938
1208	0.6780615708	0.6297836938
1209	0.6780496775	0.6297836938
1210	0.6780407333	0.6297836938
1211	0.6780298048	0.6297836938
1212	0.6780202331	0.6297836938
1213	0.6780093848	0.6297836938
1214	0.6779983918	0.6294754371
1215	0.6779843678	0.6297836938
1216	0.6779704918	0.6297836938
1217	0.6779564219	0.6297836938
1218	0.6779457286	0.6297836938
1219	0.6779343356	0.6297836938
1220	0.6779243282	0.6297836938
1221	0.6779143636	0.6297836938
1222	0.6779007839	0.6297836938
1223	0.67788877	0.6297836938
1224	0.6778763762	0.6297836938
1225	0.6778652669	0.6297836938
1226	0.6778523205	0.6297836938
1227	0.6778406152	0.6297836938
1228	0.677829079	0.6297836938
1229	0.6778191123	0.6297836938
1230	0.6778080368	0.6297836938
1231	0.6777942807	0.6297836938
1232	0.6777835527	0.6297836938
1233	0.677771558	0.6297836938
1234	0.6777605165	0.6297836938
1235	0.6777500919	0.6294754371
1236	0.6777395086	0.6297836938
1237	0.6777309867	0.6294754371
1238	0.6777196867	0.6294754371
1239	0.6777096351	0.6294754371
1240	0.6776984575	0.6294754371
1241	0.677685707	0.6294754371
1242	0.6776739747	0.6294754371
1243	0.6776633536	0.6294754371
1244	0.677652	0.6294754371
1245	0.6776403812	0.6294754371
1246	0.6776325549	0.6294754371
1247	0.6776217229	0.6294754371
1248	0.6776124748	0.6288573812
1249	0.6776006872	0.6291666667
1250	0.6775922018	0.6291666667
1251	0.6775784965	0.6288573812
1252	0.6775681124	0.6291666667
1253	0.6775574713	0.6291666667
1254	0.6775444703	0.6291666667
1255	0.6775338303	0.6288573812
1256	0.677520528	0.6294754371
1257	0.6775109909	0.6291666667
1258	0.6775002524	0.6291666667
1259	0.6774867793	0.6297836938
1260	0.6774747294	0.6300914381
1261	0.6774632057	0.6300914381
1262	0.6774540077	0.6300914381
1263	0.6774429964	0.6300914381
1264	0.6774334452	0.6294754371
1265	0.6774234614	0.6300914381
1266	0.6774129482	0.6300914381
1267	0.6774047717	0.6294754371
1268	0.6773932601	0.6297836938
1269	0.677381421	0.6297836938
1270	0.6773709278	0.6297836938
1271	0.6773594351	0.6297836938
1272	0.6773478862	0.6297836938
1273	0.6773357226	0.6297836938
1274	0.677324035	0.6297836938
1275	0.6773104511	0.6297836938
1276	0.6772974905	0.6297836938
1277	0.6772859857	0.6297836938
1278	0.6772732928	0.6297836938
1279	0.6772628982	0.6297836938
1280	0.6772536475	0.6297836938
1281	0.6772447215	0.6294754371
1282	0.6772306711	0.6297836938
1283	0.6772210257	0.6297836938
1284	0.677210653	0.6297836938
1285	0.6771985997	0.6297836938
1286	0.6771867826	0.6297836938
1287	0.6771721767	0.6297836938
1288	0.677160786	0.6297836938
1289	0.6771474033	0.6297836938
1290	0.6771372604	0.6297836938
1291	0.677126757	0.6297836938
1292	0.677115438	0.6297836938
1293	0.677104613	0.6297836938
1294	0.6770943101	0.6297836938
1295	0.6770823666	0.6297836938
1296	0.677067854	0.6297836938
1297	0.6770565754	0.6297836938
1298	0.6770456033	0.6297836938
1299	0.6770330565	0.6297836938
1300	0.6770222153	0.6297836938
1301	0.6770090481	0.6297836938
1302	0.6769971296	0.6297836938
1303	0.6769837244	0.6297836938
1304	0.6769726209	0.6297836938
1305	0.67695953	0.6297836938
1306	0.6769494317	0.6297836938
1307	0.6769377595	0.6297836938
1308	0.6769255352	0.6297836938
1309	0.6769130809	0.6297836938
1310	0.6769035983	0.6297836938
1311	0.6768930148	0.6297836938
1312	0.6768807756	0.6297836938
1313	0.6768690227	0.6297836938
1314	0.6768568669	0.6297836938
1315	0.6768472627	0.6297836938
1316	0.6768345826	0.6297836938
1317	0.6768229049	0.6297836938
1318	0.6768103353	0.6297836938
1319	0.6767971093	0.6297836938
1320	0.6767860615	0.6297836938
1321	0.6767736174	0.6297836938
1322	0.6767609099	0.6297836938
1323	0.6767484653	0.6297836938
1324	0.6767377627	0.6297836938
1325	0.6767248784	0.6297836938
1326	0.6767121463	0.6297836938
1327	0.6767018028	0.6297836938
1328	0.6766903072	0.6303986711
1329	0.6766795921	0.6297836938
1330	0.6766670465	0.6297836938
1331	0.6766558404	0.6297836938
1332	0.6766451484	0.6297836938
1333	0.676634465	0.6297836938
1334	0.6766232952	0.6300914381
1335	0.6766123642	0.6303986711
1336	0.6766013572	0.6303986711
1337	0.6765894329	0.6300914381
1338	0.6765766316	0.6303986711
1339	0.6765649291	0.6303986711
1340	0.6765536721	0.6303986711
1341	0.676542129	0.6303986711
1342	0.6765278721	0.6303986711
1343	0.6765178168	0.6303986711
1344	0.6765062765	0.6303986711
1345	0.6764941601	0.6297836938
1346	0.6764823231	0.6303986711
1347	0.6764708014	0.6303986711
1348	0.6764605558	0.6303986711
1349	0.6764487962	0.6303986711
1350	0.6764382429	0.6303986711
1351	0.6764264765	0.6300914381
1352	0.676414214	0.6303986711
1353	0.6764039182	0.6303986711
1354	0.6763937941	0.6300914381
1355	0.6763850079	0.6300914381
1356	0.6763722901	0.6300914381
1357	0.6763586112	0.6300914381
1358	0.6763477123	0.6300914381
1359	0.6763338806	0.6300914381
1360	0.6763248715	0.6300914381
1361	0.6763134846	0.6294754371
1362	0.6763031731	0.6300914381
1363	0.6762935754	0.6300914381
1364	0.676283435	0.6297836938
1365	0.6762739226	0.6297836938
1366	0.6762630216	0.6297836938
1367	0.6762531316	0.6297836938
1368	0.6762415228	0.6300914381
1369	0.6762291898	0.6300914381
1370	0.6762183664	0.6300914381
1371	0.6762049229	0.6300914381
1372	0.6761942826	0.6300914381
1373	0.6761851813	0.6297836938
1374	0.67617467	0.6297836938
1375	0.676162942	0.6297836938
1376	0.6761526579	0.6294754371
1377	0.6761421715	0.6297836938
1378	0.6761303051	0.6297836938
1379	0.6761192392	0.6297836938
1380	0.6761085909	0.6297836938
1381	0.6760977535	0.6297836938
1382	0.6760878604	0.6297836938
1383	0.6760744789	0.6297836938
1384	0.6760648269	0.6297836938
1385	0.6760524862	0.6297836938
1386	0.6760415748	0.6294754371
1387	0.6760307316	0.6294754371
1388	0.6760193044	0.6294754371
1389	0.6760085155	0.6294754371
1390	0.6759990866	0.6294754371
1391	0.6759863657	0.6294754371
1392	0.6759752323	0.6294754371
1393	0.6759633298	0.6294754371
1394	0.6759566909	0.6294754371
1395	0.6759442988	0.6291666667
1396	0.6759336943	0.6291666667
1397	0.6759216232	0.6291666667
1398	0.6759081268	0.6291666667
1399	0.6758973953	0.6291666667
1400	0.6758864059	0.6291666667
1401	0.6758769947	0.6288573812
1402	0.675866367	0.6291666667
1403	0.6758565088	0.6288573812
1404	0.6758454423	0.6288573812
1405	0.6758337668	0.6291666667
1406	0.6758241486	0.6288573812
1407	0.6758135794	0.6288573812
1408	0.6758016066	0.6288573812
1409	0.675790737	0.6288573812
1410	0.6757784018	0.6288573812
1411	0.6757699788	0.6288573812
1412	0.6757590354	0.6288573812
1413	0.6757479403	0.6288573812
1414	0.6757358837	0.6288573812
1415	0.6757224175	0.6288573812
1416	0.6757126253	0.6288573812
1417	0.6757014264	0.6288573812
1418	0.6756920935	0.6288573812
1419	0.6756808356	0.6291666667
1420	0.6756719175	0.6291666667
1421	0.6756594219	0.6291666667
1422	0.6756468729	0.6297836938
1423	0.6756348019	0.6297836938
1424	0.6756241087	0.6297836938
1425	0.6756138891	0.6297836938
1426	0.6756020306	0.6297836938
1427	0.6755887085	0.6297836938
1428	0.6755763752	0.6297836938
1429	0.6755642364	0.6297836938
1430	0.6755522417	0.6300914381
1431	0.6755428853	0.6297836938
1432	0.6755329547	0.6297836938
1433	0.6755197643	0.6300914381
1434	0.6755082837	0.6297836938
1435	0.6754976061	0.6297836938
1436	0.6754843888	0.6300914381
1437	0.6754728926	0.6300914381
1438	0.6754628678	0.6294754371
1439	0.675450964	0.6294754371
1440	0.6754400009	0.6291666667
1441	0.6754267706	0.6297836938
1442	0.6754147404	0.6297836938
1443	0.6754044714	0.6297836938
1444	0.6753966878	0.6297836938
1445	0.6753835293	0.6294754371
1446	0.6753710705	0.6297836938
1447	0.6753619734	0.6294754371
1448	0.6753491421	0.6294754371
1449	0.6753393368	0.6294754371
1450	0.6753290062	0.6294754371
1451	0.6753172439	0.6294754371
1452	0.6753058163	0.6294754371
1453	0.675294783	0.6300914381
1454	0.6752838245	0.6294754371
1455	0.6752708661	0.6294754371
1456	0.6752589886	0.6294754371
1457	0.6752476492	0.6297836938
1458	0.675235668	0.6297836938
1459	0.6752240615	0.6300914381
1460	0.6752103066	0.6300914381
1461	0.6751986707	0.6300914381
1462	0.6751898734	0.6300914381
1463	0.6751807321	0.6300914381
1464	0.6751693801	0.6300914381
1465	0.6751594204	0.6300914381
1466	0.6751463571	0.6300914381
1467	0.6751370603	0.6297836938
1468	0.675126567	0.6297836938
1469	0.6751142414	0.6297836938
1470	0.6751070809	0.6297836938
1471	0.6750944863	0.6294754371
1472	0.6750802913	0.6297836938
1473	0.6750702241	0.6294754371
1474	0.6750570475	0.6294754371
1475	0.6750457762	0.6294754371
1476	0.6750338023	0.6297836938
1477	0.6750244491	0.6294754371
1478	0.675012573	0.6294754371
1479	0.6750020572	0.6294754371
1480	0.674992497	0.6294754371
1481	0.6749813375	0.6294754371
1482	0.6749698406	0.6294754371
1483	0.6749599439	0.6294754371
1484	0.6749506502	0.6294754371
1485	0.6749415403	0.6291666667
1486	0.6749288591	0.6291666667
1487	0.6749161439	0.6291666667
1488	0.6749063404	0.6294754371
1489	0.674892319	0.6294754371
1490	0.6748797814	0.6294754371
1491	0.6748663012	0.6294754371
1492	0.6748548881	0.6294754371
1493	0.6748467077	0.6294754371
1494	0.6748362838	0.6294754371
1495	0.6748245258	0.6294754371
1496	0.674812187	0.6294754371
1497	0.6748023555	0.6291666667
1498	0.6747907311	0.6291666667
1499	0.6747822177	0.6291666667
