iter	Passed	Remaining
1685	7674	1429
1686	7678	1424
1687	7683	1420
1688	7687	1415
1689	7692	1411
1690	7696	1406
1691	7701	1401
1692	7705	1397
1693	7709	1392
1694	7714	1388
1695	7718	1383
1696	7723	1378
1697	7727	1374
1698	7732	1369
1699	7736	1365
1700	7740	1360
1701	7745	1356
1702	7749	1351
1703	7754	1346
1704	7758	1342
1705	7763	1337
1706	7767	1333
1707	7772	1328
1708	7776	1324
1709	7780	1319
1710	7785	1314
1711	7789	1310
1712	7794	1305
1713	7800	1301
1714	7805	1297
1715	7810	1292
1716	7815	1288
1717	7821	1283
1718	7826	1279
1719	7831	1274
1720	7837	1270
1721	7843	1266
1722	7848	1261
1723	7853	1257
1724	7859	1252
1725	7864	1248
1726	7869	1243
1727	7874	1239
1728	7879	1235
1729	7885	1230
1730	7890	1226
1731	7895	1221
1732	7900	1217
1733	7906	1212
1734	7911	1208
1735	7916	1203
1736	7921	1199
1737	7927	1195
1738	7932	1190
1739	7938	1186
1740	7944	1181
1741	7949	1177
1742	7955	1172
1743	7960	1168
1744	7966	1164
1745	7971	1159
1746	7976	1155
1747	7982	1150
1748	7987	1146
1749	7993	1141
1750	7998	1137
1751	8003	1132
1752	8008	1128
1753	8013	1123
1754	8019	1119
1755	8024	1114
1756	8029	1110
1757	8034	1106
1758	8039	1101
1759	8045	1097
1760	8050	1092
1761	8055	1088
1762	8060	1083
1763	8065	1079
1764	8070	1074
1765	8075	1070
1766	8080	1065
1767	8085	1061
1768	8091	1056
1769	8096	1052
1770	8101	1047
1771	8106	1043
1772	8111	1038
1773	8116	1034
1774	8122	1029
1775	8127	1025
1776	8132	1020
1777	8138	1016
1778	8143	1011
1779	8148	1007
1780	8153	1002
1781	8158	998
1782	8163	993
1783	8169	989
1784	8174	984
1785	8179	980
1786	8184	975
1787	8190	971
1788	8195	966
1789	8200	962
1790	8205	957
1791	8211	953
1792	8216	948
1793	8221	944
1794	8226	939
1795	8232	935
1796	8237	930
1797	8242	926
1798	8247	921
1799	8253	917
1800	8258	912
1801	8263	907
1802	8268	903
1803	8273	898
1804	8278	894
1805	8284	889
1806	8289	885
1807	8294	880
1808	8299	876
1809	8304	871
1810	8310	867
1811	8315	862
1812	8320	858
1813	8325	853
1814	8331	849
1815	8336	844
1816	8341	840
1817	8346	835
1818	8352	831
1819	8357	826
1820	8362	821
1821	8367	817
1822	8372	812
1823	8377	808
1824	8382	803
1825	8387	799
1826	8392	794
1827	8397	790
1828	8402	785
1829	8408	781
1830	8413	776
1831	8418	772
1832	8423	767
1833	8429	762
1834	8434	758
1835	8439	753
1836	8445	749
1837	8451	744
1838	8457	740
1839	8462	735
1840	8467	731
1841	8473	726
1842	8478	722
1843	8484	717
1844	8490	713
1845	8496	708
1846	8501	704
1847	8506	699
1848	8511	695
1849	8517	690
1850	8522	686
1851	8527	681
1852	8533	676
1853	8538	672
1854	8543	667
1855	8548	663
1856	8553	658
1857	8559	654
1858	8564	649
1859	8569	645
1860	8574	640
1861	8579	635
1862	8584	631
1863	8590	626
1864	8595	622
1865	8600	617
1866	8605	613
1867	8610	608
1868	8615	603
1869	8620	599
1870	8625	594
1871	8630	590
1872	8635	585
1873	8640	580
1874	8646	576
1875	8651	571
1876	8656	567
1877	8661	562
1878	8666	558
1879	8672	553
1880	8677	548
1881	8682	544
1882	8687	539
1883	8692	535
1884	8697	530
1885	8702	526
1886	8707	521
1887	8713	516
1888	8718	512
1889	8723	507
1890	8728	503
1891	8733	498
1892	8738	493
1893	8743	489
1894	8749	484
1895	8754	480
1896	8759	475
1897	8764	471
1898	8770	466
1899	8775	461
1900	8780	457
1901	8785	452
1902	8791	448
1903	8796	443
1904	8801	438
1905	8806	434
1906	8811	429
1907	8816	425
1908	8822	420
1909	8827	415
1910	8832	411
1911	8837	406
1912	8842	402
1913	8847	397
1914	8852	392
1915	8857	388
1916	8862	383
1917	8868	379
1918	8873	374
1919	8878	369
1920	8883	365
1921	8888	360
1922	8893	356
1923	8899	351
1924	8904	346
1925	8909	342
1926	8915	337
1927	8920	333
1928	8925	328
1929	8930	323
1930	8935	319
1931	8940	314
1932	8945	310
1933	8950	305
1934	8955	300
1935	8961	296
1936	8966	291
1937	8971	287
1938	8977	282
1939	8982	277
1940	8988	273
1941	8994	268
1942	9000	264
1943	9006	259
1944	9012	254
1945	9018	250
1946	9023	245
1947	9028	241
1948	9033	236
1949	9039	231
1950	9044	227
1951	9049	222
1952	9054	217
1953	9059	213
1954	9064	208
1955	9069	204
1956	9074	199
1957	9079	194
1958	9085	190
1959	9090	185
1960	9095	180
1961	9100	176
1962	9105	171
1963	9110	167
1964	9116	162
1965	9121	157
1966	9126	153
1967	9131	148
1968	9136	143
1969	9141	139
1970	9146	134
1971	9151	129
1972	9156	125
1973	9161	120
1974	9166	116
1975	9171	111
1976	9177	106
1977	9182	102
1978	9187	97
1979	9192	92
1980	9197	88
1981	9203	83
1982	9208	78
1983	9213	74
1984	9218	69
1985	9223	65
1986	9228	60
1987	9234	55
1988	9239	51
1989	9244	46
1990	9249	41
1991	9254	37
1992	9259	32
1993	9265	27
1994	9270	23
1995	9275	18
1996	9280	13
1997	9285	9
1998	9290	4
1999	9296	0
