iter	Precision	Logloss
887	0.5608552632	0.6836880665
888	0.5617792422	0.6836825122
889	0.5617792422	0.683676309
890	0.5617792422	0.6836687846
891	0.5617792422	0.6836632701
892	0.5617792422	0.6836605116
893	0.5616776316	0.6836485338
894	0.5617792422	0.6836383776
895	0.5613168724	0.6836336603
896	0.5613168724	0.6836292131
897	0.561417972	0.6836258583
898	0.561417972	0.6836110661
899	0.5622423743	0.6836047118
900	0.5622423743	0.6835880273
901	0.5617792422	0.6835821406
902	0.5609555189	0.6835560568
903	0.5609555189	0.6835530231
904	0.5617792422	0.6835455726
905	0.5609555189	0.6835377846
906	0.5613168724	0.6835274027
907	0.5613168724	0.6835268837
908	0.5609555189	0.6835162181
909	0.5613168724	0.6835111963
910	0.5609555189	0.6835056467
911	0.5609555189	0.6834969325
912	0.5615194055	0.683485779
913	0.5610561056	0.6834737496
914	0.561417972	0.6834704336
915	0.5610561056	0.6834576112
916	0.5617792422	0.6834537962
917	0.5617792422	0.6834519873
918	0.5617792422	0.6834473527
919	0.5622423743	0.6834375175
920	0.5617792422	0.6834284019
921	0.5617792422	0.6833856619
922	0.5618811881	0.6833804667
923	0.561417972	0.6833781421
924	0.5618811881	0.6833759178
925	0.5618811881	0.6833704656
926	0.5626029654	0.6833682971
927	0.5626029654	0.6833630398
928	0.5626029654	0.68335978
929	0.5626029654	0.6833441125
930	0.5626029654	0.6833436127
931	0.5618811881	0.6833294123
932	0.5622423743	0.6833256953
933	0.5626029654	0.6833162369
934	0.5626029654	0.6833150429
935	0.5622423743	0.6833111243
936	0.5622423743	0.6833043278
937	0.5617792422	0.6833017512
938	0.5617792422	0.6832928399
939	0.5617792422	0.6832909905
940	0.5622423743	0.6832831089
941	0.5630667766	0.683276808
942	0.5627062706	0.6832669421
943	0.5622423743	0.683262139
944	0.5627062706	0.683256684
945	0.5631709331	0.6832506386
946	0.5623451693	0.6832402344
947	0.5623451693	0.6832335955
948	0.5623451693	0.6832300089
949	0.5623451693	0.6832223837
950	0.5623451693	0.6832202909
951	0.5623451693	0.6832161364
952	0.5622423743	0.6832115364
953	0.5622423743	0.6832070906
954	0.5622423743	0.6832007413
955	0.5622423743	0.6831942423
956	0.5622423743	0.6831910303
957	0.5622423743	0.6831887242
958	0.5627062706	0.6831813259
959	0.5623451693	0.6831681299
960	0.5624483044	0.6831571638
961	0.5619834711	0.6831567479
962	0.5624483044	0.683147508
963	0.5624483044	0.6831361292
964	0.5619834711	0.683130352
965	0.5628099174	0.6831157276
966	0.5620860927	0.6831131625
967	0.5620860927	0.6831069218
968	0.5620860927	0.683102768
969	0.5632754342	0.683092783
970	0.5630182421	0.6830853048
971	0.5634854772	0.6830803733
972	0.5629139073	0.6830711255
973	0.5636363636	0.6830659702
974	0.5627062706	0.6830642797
975	0.5627062706	0.6830587844
976	0.5628099174	0.683051852
977	0.5628099174	0.6830497431
978	0.5631709331	0.6830464412
979	0.5631709331	0.6830388973
980	0.5628099174	0.6830363354
981	0.5628099174	0.6830358971
982	0.5623451693	0.6830274707
983	0.5623451693	0.6830182219
984	0.5623451693	0.6830158779
985	0.5623451693	0.6830078042
986	0.5623451693	0.6829997717
987	0.5628099174	0.6829918804
988	0.5628099174	0.6829842946
989	0.5631709331	0.6829817817
990	0.5636363636	0.6829779984
991	0.5631709331	0.6829744195
992	0.5635313531	0.6829616022
993	0.5631709331	0.682959975
994	0.5631709331	0.6829580617
995	0.5637417219	0.6829546541
996	0.5632754342	0.6829489095
997	0.5629139073	0.6829430577
998	0.5629139073	0.6829362918
999	0.5620860927	0.6829318721
1000	0.5617232809	0.6829271122
1001	0.5629139073	0.6829149548
1002	0.5629139073	0.6829102061
1003	0.5625517813	0.6829049622
1004	0.5625517813	0.6829018292
1005	0.5625517813	0.6828933289
1006	0.5621890547	0.6828812605
1007	0.5621890547	0.6828742479
1008	0.5621890547	0.6828733466
1009	0.5621890547	0.6828612651
1010	0.5621890547	0.6828586594
1011	0.5621890547	0.6828561093
1012	0.5621890547	0.6828546851
1013	0.5626556017	0.6828478229
1014	0.5626556017	0.6828422212
1015	0.5621890547	0.6828293836
1016	0.5621890547	0.6828272228
1017	0.5621890547	0.6828232615
1018	0.5621890547	0.6828170413
1019	0.5621890547	0.6828144932
1020	0.5621890547	0.6828130832
1021	0.5621890547	0.6828044372
1022	0.5620860927	0.6828003423
1023	0.5617232809	0.6827960235
1024	0.5617232809	0.6827792292
1025	0.5626556017	0.682764235
1026	0.5626556017	0.682759836
1027	0.5626556017	0.6827514067
1028	0.5626556017	0.6827466988
1029	0.5626556017	0.6827455564
1030	0.5626556017	0.6827424939
1031	0.5626556017	0.6827400789
1032	0.5626556017	0.6827319554
1033	0.5626556017	0.6827230371
1034	0.5626556017	0.6827173604
1035	0.5626556017	0.6827082372
1036	0.5626556017	0.6827029031
1037	0.5631229236	0.6826842579
1038	0.5635910224	0.6826712853
1039	0.5645295587	0.6826673314
1040	0.5645295587	0.6826608349
1041	0.5640599002	0.682657008
1042	0.5636969192	0.682650412
1043	0.5640599002	0.6826403513
1044	0.5640599002	0.6826285548
1045	0.5635910224	0.6826167144
1046	0.5640599002	0.6826076601
1047	0.5640599002	0.6826071391
1048	0.5645295587	0.6826004615
1049	0.5640599002	0.682595749
1050	0.5653621982	0.6825931051
1051	0.5658333333	0.6825881934
1052	0.5653621982	0.6825866032
1053	0.5658333333	0.6825827116
1054	0.5658333333	0.682576917
1055	0.565471226	0.6825727883
1056	0.565471226	0.682557718
1057	0.5658333333	0.682550496
1058	0.5658333333	0.6825436234
1059	0.5658333333	0.6825375164
1060	0.5658333333	0.6825299357
1061	0.5658333333	0.6825289307
1062	0.5658333333	0.6825226576
1063	0.5661948376	0.6825164144
1064	0.5661948376	0.6825029106
1065	0.5661948376	0.6825003798
1066	0.5657237937	0.6824951034
1067	0.5661948376	0.6824908315
1068	0.5657237937	0.6824824776
1069	0.5653621982	0.6824781823
1070	0.5657237937	0.6824699987
1071	0.5661948376	0.6824569106
1072	0.5657237937	0.6824485384
1073	0.5657237937	0.68244126
1074	0.5657237937	0.6824324541
1075	0.5657237937	0.6824262765
1076	0.5657237937	0.6824249366
1077	0.5657237937	0.6824200061
1078	0.5657237937	0.6824121592
1079	0.5652535328	0.6823916631
1080	0.5652535328	0.6823814664
1081	0.5652535328	0.6823785895
1082	0.5652535328	0.6823694924
1083	0.5652535328	0.6823653707
1084	0.5652535328	0.6823577968
1085	0.5652535328	0.6823508581
1086	0.5652535328	0.6823420389
1087	0.5652535328	0.682340617
1088	0.5652535328	0.6823369502
1089	0.5652535328	0.682321013
1090	0.5652535328	0.6823168086
1091	0.5656146179	0.6822994136
1092	0.5665557404	0.6822922708
1093	0.5665557404	0.6822777132
1094	0.5651452282	0.682272727
1095	0.5651452282	0.6822686302
1096	0.5651452282	0.6822682622
1097	0.5651452282	0.6822661627
1098	0.5656146179	0.6822607698
1099	0.566084788	0.6822510861
1100	0.566084788	0.6822404735
1101	0.5657237937	0.6822364136
1102	0.566084788	0.6822271601
1103	0.566084788	0.682220982
1104	0.5664451827	0.6822134531
1105	0.5664451827	0.6822127087
1106	0.5664451827	0.6822065726
1107	0.566084788	0.6822014394
1108	0.5664451827	0.6821962253
1109	0.566084788	0.6821885691
1110	0.5661948376	0.682183133
1111	0.5664451827	0.6821770976
1112	0.566084788	0.6821739725
1113	0.566084788	0.6821718102
1114	0.5664451827	0.6821688559
1115	0.566084788	0.6821608064
1116	0.5664451827	0.6821581616
1117	0.566084788	0.6821534002
1118	0.5665557404	0.682150023
1119	0.566084788	0.6821437285
1120	0.566084788	0.682135833
1121	0.5657237937	0.6821294153
1122	0.5657237937	0.6821271382
1123	0.5657237937	0.6821253783
1124	0.5657237937	0.6821251521
1125	0.5653621982	0.6821189298
1126	0.5648918469	0.6821105217
1127	0.5648918469	0.6821066896
1128	0.5648918469	0.6821041109
1129	0.5648918469	0.6820996264
1130	0.5648918469	0.6820940135
1131	0.5653621982	0.6820817976
1132	0.5653621982	0.6820689426
1133	0.5652535328	0.6820655999
1134	0.5652535328	0.6820602748
1135	0.5652535328	0.6820524357
1136	0.5647840532	0.6820474747
1137	0.5656146179	0.6820457785
1138	0.5659751037	0.6820391889
1139	0.5659751037	0.6820335317
1140	0.5655058043	0.6820314193
1141	0.5664451827	0.6820202034
1142	0.5659751037	0.6820188329
1143	0.566084788	0.6820173266
1144	0.5659751037	0.6820154612
1145	0.5656146179	0.6820122721
1146	0.5651452282	0.6820052461
1147	0.566084788	0.6819960096
1148	0.566084788	0.681991978
1149	0.566084788	0.681991121
1150	0.566084788	0.681985226
1151	0.566084788	0.6819828083
1152	0.566084788	0.6819785637
1153	0.566084788	0.6819711038
1154	0.5665557404	0.681967998
1155	0.566084788	0.6819629629
1156	0.5665557404	0.6819538485
1157	0.5666666667	0.6819445246
1158	0.5666666667	0.6819359185
1159	0.5661948376	0.6819308111
1160	0.566084788	0.6819199328
1161	0.5657237937	0.6819123979
1162	0.5657237937	0.6819080079
1163	0.5661948376	0.6818979562
1164	0.5657237937	0.6818806002
1165	0.5657237937	0.6818727322
1166	0.5657237937	0.6818676292
1167	0.5657237937	0.6818535147
1168	0.5661948376	0.6818462398
1169	0.5661948376	0.6818441127
1170	0.5661948376	0.6818387265
1171	0.5652535328	0.6818301553
1172	0.5652535328	0.6818252302
1173	0.5652535328	0.6818223862
1174	0.5657237937	0.6818195783
1175	0.5657237937	0.681817777
1176	0.5658333333	0.6818145534
1177	0.5658333333	0.681809175
1178	0.5661948376	0.6818039936
1179	0.5661948376	0.6818010961
1180	0.5657237937	0.6817922185
1181	0.5657237937	0.6817850415
1182	0.5661948376	0.6817778647
1183	0.5666666667	0.6817712483
1184	0.5663052544	0.6817636652
1185	0.5658333333	0.6817552815
1186	0.5658333333	0.6817528973
1187	0.5658333333	0.6817520274
1188	0.5658333333	0.681750292
1189	0.5658333333	0.6817442627
1190	0.5658333333	0.6817336552
1191	0.5658333333	0.6817285475
1192	0.5653621982	0.6817242928
1193	0.5658333333	0.6817238113
1194	0.565471226	0.6817134644
1195	0.565471226	0.6817083494
1196	0.565471226	0.681700171
1197	0.565471226	0.6816929283
1198	0.565471226	0.681687682
1199	0.565471226	0.6816859824
1200	0.565471226	0.6816829011
1201	0.565471226	0.6816822011
1202	0.565471226	0.6816747111
1203	0.565	0.6816662289
1204	0.565471226	0.6816572371
1205	0.565471226	0.6816551939
1206	0.565	0.6816463763
1207	0.565	0.6816408319
1208	0.565	0.6816360586
1209	0.5645295587	0.6816341475
1210	0.565	0.6816279086
1211	0.565	0.6816212165
1212	0.5645295587	0.6816165205
1213	0.565	0.6816098375
1214	0.565	0.6816056865
1215	0.5645295587	0.6816020174
1216	0.565	0.681592493
1217	0.5645295587	0.6815923863
1218	0.5645295587	0.6815877704
1219	0.565	0.6815773073
1220	0.5645295587	0.6815728282
1221	0.5645295587	0.6815687651
1222	0.5645295587	0.6815662003
1223	0.5645295587	0.6815540536
1224	0.5645295587	0.6815514546
1225	0.565	0.681549846
1226	0.5645295587	0.6815434251
1227	0.5636969192	0.681533642
1228	0.5640599002	0.6815285253
1229	0.5640599002	0.6815221863
1230	0.5640599002	0.6815131924
1231	0.5640599002	0.6815023946
1232	0.5640599002	0.6814935145
1233	0.5640599002	0.6814929279
1234	0.5640599002	0.6814863677
1235	0.5645295587	0.6814756595
1236	0.5645295587	0.6814669446
1237	0.5645295587	0.6814665199
1238	0.5641666667	0.6814602392
1239	0.5645295587	0.6814579155
1240	0.5645295587	0.681449854
1241	0.5645295587	0.6814494645
1242	0.5640599002	0.6814372364
1243	0.5645295587	0.6814328597
1244	0.5640599002	0.6814247434
1245	0.5644222776	0.6814109532
1246	0.5644222776	0.6814068909
1247	0.5644222776	0.6814027387
1248	0.5644222776	0.6813998771
1249	0.5644222776	0.6813981777
1250	0.5645295587	0.6813903619
1251	0.5648918469	0.6813827383
1252	0.5648918469	0.6813797016
1253	0.5648918469	0.6813779982
1254	0.5645295587	0.6813700298
1255	0.5653621982	0.6813529078
1256	0.5653621982	0.6813500057
1257	0.5653621982	0.6813457617
1258	0.5653621982	0.6813431336
1259	0.5648918469	0.6813417082
1260	0.5644222776	0.6813347359
1261	0.5644222776	0.6813322768
1262	0.5648918469	0.6812975326
1263	0.5648918469	0.6812910524
1264	0.5657237937	0.6812848664
1265	0.5653621982	0.6812780258
1266	0.5658333333	0.681273502
1267	0.5658333333	0.6812660004
1268	0.5658333333	0.6812594213
1269	0.5658333333	0.6812539935
1270	0.5652535328	0.6812511004
1271	0.5652535328	0.6812469589
1272	0.5657237937	0.6812428148
1273	0.5657237937	0.6812321319
1274	0.5657237937	0.6812235091
1275	0.5652535328	0.681218364
1276	0.5652535328	0.681212636
1277	0.5652535328	0.6812092715
1278	0.5652535328	0.6812082237
1279	0.5652535328	0.6812078191
1280	0.5652535328	0.6812066656
1281	0.5652535328	0.6812001101
1282	0.5652535328	0.6811990142
1283	0.5657237937	0.6811810978
1284	0.5652535328	0.6811764446
1285	0.5652535328	0.6811752613
1286	0.5652535328	0.6811742874
1287	0.5652535328	0.6811737199
1288	0.5648918469	0.6811629109
1289	0.5653621982	0.6811532901
1290	0.5661948376	0.681150903
1291	0.5658333333	0.6811464293
1292	0.5653621982	0.6811399147
1293	0.5653621982	0.6811383423
1294	0.5653621982	0.6811283595
1295	0.5663052544	0.6811172568
1296	0.5667779633	0.6811149961
1297	0.5664160401	0.6811108647
1298	0.5673640167	0.6810993439
1299	0.5664160401	0.681094599
1300	0.5659432387	0.6810929446
1301	0.5664160401	0.6810887204
1302	0.5664160401	0.6810826212
1303	0.5659432387	0.6810694487
1304	0.5659432387	0.6810669445
1305	0.5659432387	0.6810641759
1306	0.5659432387	0.6810517677
1307	0.5659432387	0.6810470231
1308	0.5659432387	0.6810403713
1309	0.5659432387	0.6810323585
1310	0.5664160401	0.6810307711
1311	0.5664160401	0.6810257687
1312	0.5663052544	0.6810210119
1313	0.5663052544	0.6810200066
1314	0.5663052544	0.6810077518
1315	0.5663052544	0.6810028081
1316	0.5667779633	0.6810013126
1317	0.5667779633	0.6810009149
1318	0.5667779633	0.6809931413
1319	0.5667779633	0.6809876292
1320	0.5667779633	0.6809821837
1321	0.5667779633	0.6809746098
1322	0.5667779633	0.6809684043
1323	0.5667779633	0.6809639144
1324	0.5667779633	0.6809591101
1325	0.567251462	0.6809498577
1326	0.5667779633	0.6809478391
1327	0.567251462	0.6809445223
1328	0.5667779633	0.680940415
1329	0.5664160401	0.6809355257
1330	0.5667779633	0.6809222245
1331	0.5667779633	0.6809199261
1332	0.5667779633	0.6809086813
1333	0.5667779633	0.6809033555
1334	0.5664160401	0.6808959535
1335	0.5667779633	0.6808944235
1336	0.5664160401	0.6808877715
1337	0.5664160401	0.6808823181
1338	0.5668896321	0.6808805533
1339	0.5668896321	0.6808769712
1340	0.5677257525	0.6808723134
1341	0.5674769489	0.6808627672
1342	0.5674769489	0.6808595608
1343	0.567001675	0.6808545219
1344	0.567001675	0.6808503912
1345	0.567001675	0.6808472855
1346	0.567001675	0.6808414257
1347	0.567001675	0.6808400628
1348	0.5674769489	0.6808318457
1349	0.5674769489	0.6808240647
1350	0.5674769489	0.6808165392
1351	0.5674769489	0.680812016
1352	0.5673640167	0.6808068281
1353	0.5683151718	0.6807971821
1354	0.5682008368	0.6807951727
1355	0.567839196	0.6807932262
1356	0.567839196	0.6807867076
1357	0.5682008368	0.6807819993
1358	0.5682008368	0.6807702738
1359	0.5682008368	0.6807626497
1360	0.5659432387	0.6807486728
1361	0.5659432387	0.6807443284
1362	0.5659432387	0.680742547
1363	0.5659432387	0.6807418074
1364	0.5668896321	0.6807318588
1365	0.5673640167	0.680728699
1366	0.567839196	0.6807124475
1367	0.5683151718	0.6807081832
1368	0.567839196	0.6807025541
1369	0.567839196	0.6806991039
1370	0.5673640167	0.6806889916
1371	0.5673640167	0.6806835397
1372	0.5673640167	0.6806812973
1373	0.5673640167	0.6806759836
1374	0.5673640167	0.6806755196
1375	0.567839196	0.6806726841
1376	0.567839196	0.6806637611
1377	0.5683151718	0.6806603929
1378	0.5683151718	0.6806468505
1379	0.5683151718	0.6806399186
1380	0.5683151718	0.6806322249
1381	0.5683151718	0.6806233612
1382	0.5683151718	0.6806214509
1383	0.5683151718	0.6806153952
1384	0.5683151718	0.6806121107
1385	0.5683151718	0.6806113679
1386	0.5683151718	0.680611028
1387	0.5683151718	0.6806047909
1388	0.5683151718	0.6806007939
1389	0.5683151718	0.6805987391
1390	0.5683151718	0.6805944301
1391	0.5683151718	0.6805905327
1392	0.5683151718	0.6805857623
1393	0.5673640167	0.6805713658
1394	0.5673640167	0.6805678849
1395	0.5673640167	0.6805605627
1396	0.5673640167	0.6805583915
1397	0.567001675	0.6805526404
1398	0.5673640167	0.6805437398
1399	0.5673640167	0.6805388002
1400	0.5673640167	0.6805327644
1401	0.5673640167	0.6805310876
1402	0.5673640167	0.6805242769
1403	0.5673640167	0.6805186195
1404	0.5673640167	0.6805150981
1405	0.5673640167	0.6805047959
1406	0.5673640167	0.6804967926
1407	0.5673640167	0.6804931927
1408	0.5673640167	0.6804919654
1409	0.5673640167	0.6804837202
1410	0.5673640167	0.680476045
1411	0.5673640167	0.6804732761
1412	0.5673640167	0.6804675176
1413	0.5666387259	0.6804607063
1414	0.5666387259	0.6804572682
1415	0.5674769489	0.6804539798
1416	0.5674769489	0.6804485016
1417	0.5674769489	0.6804349613
1418	0.5674769489	0.6804317256
1419	0.567001675	0.6804302566
1420	0.567001675	0.6804244099
1421	0.567001675	0.6804202849
1422	0.567001675	0.6804149561
1423	0.5673640167	0.680412764
1424	0.5674769489	0.6804054915
1425	0.5674769489	0.6804024448
1426	0.5674769489	0.6804011853
1427	0.567001675	0.6804009287
1428	0.5666387259	0.6803983482
1429	0.5674769489	0.6803905855
1430	0.5674769489	0.6803854267
1431	0.567839196	0.680382658
1432	0.567839196	0.6803804877
1433	0.567839196	0.6803792111
1434	0.567839196	0.6803770351
1435	0.5674769489	0.6803731055
1436	0.5674769489	0.680370653
1437	0.5674769489	0.6803701281
1438	0.5674769489	0.6803686769
1439	0.5661641541	0.6803486939
1440	0.5661641541	0.6803473934
1441	0.5661641541	0.6803473482
1442	0.5661641541	0.6803378041
1443	0.5662751678	0.6803288343
1444	0.5666387259	0.680326562
1445	0.5667506297	0.6803057481
1446	0.567114094	0.6803041509
1447	0.567114094	0.6802984501
1448	0.56686291	0.6802941388
1449	0.5667506297	0.6802907539
1450	0.5667506297	0.6802899191
1451	0.5672268908	0.680282735
1452	0.5672268908	0.6802810472
1453	0.5672268908	0.6802767609
1454	0.5672268908	0.6802728513
1455	0.5675902603	0.680267046
1456	0.5672268908	0.6802665223
1457	0.5672268908	0.6802652899
1458	0.5672268908	0.6802624434
1459	0.5672268908	0.6802578364
1460	0.5672268908	0.6802488419
1461	0.5675902603	0.6802478955
1462	0.5675902603	0.6802457137
1463	0.5675902603	0.6802395701
1464	0.5675902603	0.6802276282
1465	0.5675902603	0.6802262528
1466	0.5663865546	0.6802186817
1467	0.5660218671	0.680214763
1468	0.56686291	0.6802035247
1469	0.5673400673	0.6801988941
1470	0.5673400673	0.6801934592
1471	0.5673400673	0.680191473
1472	0.5669755687	0.6801806086
1473	0.5673400673	0.6801761728
1474	0.5673400673	0.6801709207
1475	0.5673400673	0.6801682234
1476	0.5673400673	0.6801563693
1477	0.5673400673	0.6801501329
1478	0.5673400673	0.6801468614
1479	0.5673400673	0.6801456957
1480	0.5674536256	0.6801276493
1481	0.5674536256	0.6801232403
1482	0.5674536256	0.6801107153
1483	0.5674536256	0.6801086876
1484	0.5670886076	0.6801017531
1485	0.5670886076	0.6801014921
1486	0.5670886076	0.6800991756
1487	0.5670886076	0.6800945904
1488	0.5670886076	0.6800925632
1489	0.5670886076	0.680090384
1490	0.5670886076	0.6800879504
1491	0.5670886076	0.6800855588
1492	0.5670886076	0.6800796424
1493	0.5670886076	0.6800757436
1494	0.5670886076	0.6800703846
1495	0.5670886076	0.6800655337
1496	0.5670886076	0.6800635389
1497	0.5670886076	0.6800593598
1498	0.5670886076	0.680057272
1499	0.5670886076	0.6800518456
1500	0.5674536256	0.6800508992
1501	0.5674536256	0.6800459674
1502	0.5674536256	0.6800447562
1503	0.5674536256	0.6800403243
1504	0.5670886076	0.6800362105
1505	0.5670886076	0.680032652
1506	0.566722973	0.6800282427
1507	0.5670886076	0.6800255185
1508	0.5670886076	0.6800181246
1509	0.566722973	0.6800119774
1510	0.566722973	0.6799995124
1511	0.566722973	0.6799955747
1512	0.5670886076	0.6799910456
1513	0.5674536256	0.6799815664
1514	0.5670886076	0.6799715446
1515	0.5670886076	0.6799706158
1516	0.5670886076	0.6799673191
1517	0.5670886076	0.679954945
1518	0.5670886076	0.6799528102
1519	0.5670886076	0.679949947
1520	0.5670886076	0.6799441955
1521	0.5670886076	0.6799383554
1522	0.5670886076	0.6799339431
1523	0.5670886076	0.6799336563
1524	0.5670886076	0.6799277419
1525	0.566722973	0.6799254762
1526	0.566722973	0.6799195275
1527	0.5675675676	0.6799032683
1528	0.5675675676	0.6798996999
1529	0.5675675676	0.6798977976
1530	0.5672020287	0.6798965896
1531	0.5675675676	0.6798952542
1532	0.5675675676	0.6798910843
1533	0.5672020287	0.6798871266
1534	0.5672020287	0.6798868882
1535	0.5675675676	0.6798805037
1536	0.5675675676	0.6798782885
1537	0.5670886076	0.6798718213
1538	0.5670886076	0.6798691386
1539	0.5670886076	0.6798640713
1540	0.5670886076	0.6798628269
1541	0.5674536256	0.6798606151
1542	0.5674536256	0.6798517847
1543	0.5674536256	0.6798482341
1544	0.5674536256	0.6798476274
1545	0.5674536256	0.6798447387
1546	0.5674536256	0.6798327348
1547	0.5674536256	0.6798326239
1548	0.5670886076	0.6798278652
1549	0.5670886076	0.679825845
1550	0.5670886076	0.6798216215
1551	0.5675675676	0.6798157922
1552	0.5675675676	0.6798112602
1553	0.5675675676	0.679809165
1554	0.5675675676	0.6798063289
1555	0.5675675676	0.6798060179
1556	0.5679324895	0.6798008731
1557	0.5679324895	0.6797939111
1558	0.5669755687	0.6797854582
1559	0.5674536256	0.6797727649
1560	0.5678180286	0.6797651388
1561	0.568296796	0.6797647276
1562	0.568296796	0.6797627762
1563	0.568296796	0.6797538851
1564	0.568296796	0.6797530562
1565	0.568296796	0.6797505411
1566	0.568296796	0.6797471934
1567	0.568296796	0.6797392763
1568	0.568296796	0.6797360674
1569	0.568296796	0.679734389
1570	0.5684121622	0.6797294752
1571	0.5684121622	0.6797235926
1572	0.5684121622	0.679717951
1573	0.5684121622	0.6797176188
1574	0.5669755687	0.6797120192
1575	0.5669755687	0.6797100689
1576	0.5674536256	0.6796939211
1577	0.5674536256	0.6796916206
1578	0.5673400673	0.6796857666
1579	0.5673400673	0.6796833197
1580	0.5678180286	0.6796823277
1581	0.5678180286	0.6796797608
1582	0.568296796	0.6796770073
1583	0.568296796	0.6796690524
1584	0.5687763713	0.6796662169
1585	0.5687763713	0.6796629854
1586	0.5684121622	0.6796571151
1587	0.5684121622	0.6796496076
1588	0.5679324895	0.6796401677
1589	0.5679324895	0.6796371054
1590	0.5679324895	0.6796317683
1591	0.5679324895	0.6796259115
1592	0.5678180286	0.6796208854
1593	0.5678180286	0.679616823
1594	0.5678180286	0.679613314
1595	0.5678180286	0.6796125088
1596	0.5678180286	0.6796102545
1597	0.5678180286	0.6796036693
1598	0.5678180286	0.6795946391
1599	0.5678180286	0.6795900548
1600	0.5678180286	0.6795891728
1601	0.5678180286	0.6795858476
1602	0.5678180286	0.6795741844
1603	0.5678180286	0.6795678998
1604	0.5674536256	0.6795608638
1605	0.5674536256	0.6795560291
1606	0.5674536256	0.6795492643
1607	0.5674536256	0.679545517
1608	0.5674536256	0.6795422904
1609	0.5674536256	0.6795417626
1610	0.5674536256	0.6795350378
1611	0.5674536256	0.6795323369
1612	0.5674536256	0.6795300064
1613	0.5674536256	0.6795290262
1614	0.5674536256	0.6795227602
1615	0.5674536256	0.6795184852
1616	0.5674536256	0.679515109
1617	0.5674536256	0.6795118616
1618	0.5674536256	0.6795104343
1619	0.5679324895	0.6795057387
1620	0.5679324895	0.6795005822
1621	0.5679324895	0.6795004796
1622	0.5679324895	0.6794926614
1623	0.568296796	0.6794907268
1624	0.5679324895	0.679487579
1625	0.5684121622	0.6794836614
1626	0.5684121622	0.6794784655
1627	0.5687763713	0.6794691443
1628	0.5687763713	0.6794592773
1629	0.5687763713	0.6794558857
1630	0.5687763713	0.6794539482
1631	0.5684121622	0.6794378646
1632	0.5684121622	0.679433137
1633	0.5684121622	0.6794309959
1634	0.5684121622	0.6794262602
1635	0.5684121622	0.679420269
1636	0.5685279188	0.6794144347
1637	0.5685279188	0.6794067826
1638	0.5685279188	0.6794040867
1639	0.5685279188	0.6794016628
1640	0.5686440678	0.6794000762
1641	0.5685279188	0.6793947817
1642	0.5685279188	0.679390347
1643	0.5680473373	0.6793835564
1644	0.5680473373	0.6793738719
1645	0.5680473373	0.6793696568
1646	0.5685279188	0.6793647794
1647	0.5690093141	0.6793612047
1648	0.5681625741	0.6793580971
1649	0.5685279188	0.6793554725
1650	0.5681625741	0.6793463075
1651	0.5681625741	0.6793444607
1652	0.5676818951	0.6793425511
1653	0.5676818951	0.6793304852
1654	0.5684121622	0.6793249121
1655	0.5684121622	0.6793179839
1656	0.5684121622	0.6793135237
1657	0.5675675676	0.6793082504
1658	0.5675675676	0.6793068678
1659	0.5675675676	0.6793048963
1660	0.5680473373	0.6793032584
1661	0.5680473373	0.679300316
1662	0.5680473373	0.679299915
1663	0.5680473373	0.6792967383
1664	0.5680473373	0.6792947606
1665	0.5684121622	0.6792892081
1666	0.5684121622	0.6792832847
1667	0.5684121622	0.6792814732
1668	0.5684121622	0.6792801736
1669	0.5684121622	0.6792703247
1670	0.5688926458	0.6792631444
1671	0.5688926458	0.6792601787
1672	0.5684121622	0.6792590352
1673	0.5684121622	0.6792536857
1674	0.5684121622	0.6792528569
1675	0.5684121622	0.6792403022
1676	0.5688926458	0.6792373559
1677	0.5688926458	0.6792304558
1678	0.5684121622	0.6792238081
1679	0.5684121622	0.6792188926
1680	0.5693739425	0.6792111493
1681	0.5693739425	0.6792081057
1682	0.5693739425	0.6792039093
1683	0.5698560542	0.6791953415
1684	0.5698560542	0.6791939188
1685	0.5698560542	0.6791928533
1686	0.5698560542	0.6791899372
1687	0.5698560542	0.6791835126
1688	0.5698560542	0.6791796259
1689	0.5698560542	0.6791768894
1690	0.5698560542	0.6791631049
1691	0.5698560542	0.6791620673
1692	0.5698560542	0.6791604807
1693	0.5702199662	0.6791583252
1694	0.5702199662	0.6791559337
1695	0.5702199662	0.6791490261
1696	0.5702199662	0.6791405208
1697	0.5707027942	0.6791376664
1698	0.5702199662	0.6791334708
1699	0.5702199662	0.6791321619
1700	0.5707027942	0.679122654
1701	0.5711864407	0.6791175524
1702	0.5711864407	0.679111943
1703	0.5711864407	0.6791028444
1704	0.5711864407	0.6790958108
1705	0.5711864407	0.6790929266
1706	0.5711864407	0.6790912287
1707	0.5711864407	0.6790897115
1708	0.5703389831	0.6790863312
1709	0.5703389831	0.6790824427
1710	0.5703389831	0.679079581
1711	0.5702199662	0.6790768159
1712	0.5702199662	0.6790746374
1713	0.5699745547	0.6790700674
1714	0.5690093141	0.6790622947
1715	0.5690093141	0.6790619852
1716	0.5694915254	0.6790567893
1717	0.5694915254	0.6790546259
1718	0.5694915254	0.6790495834
1719	0.5691263783	0.6790464388
1720	0.5686440678	0.6790343731
1721	0.5694915254	0.6790305783
1722	0.5690093141	0.679026518
1723	0.5694915254	0.679017398
1724	0.5694915254	0.6790170928
1725	0.5694915254	0.679015879
1726	0.5698560542	0.6790142413
1727	0.5698560542	0.6790136881
