iter	Logloss	Precision
886	0.5064635995	0.8175965665
887	0.5063665876	0.8202368138
888	0.5061907575	0.8202368138
889	0.5060411091	0.8202368138
890	0.5059202624	0.8193548387
891	0.5057817335	0.8202368138
892	0.5056327333	0.8202368138
893	0.5055340907	0.8202368138
894	0.5053871701	0.8193548387
895	0.5052878345	0.8184747583
896	0.5051645289	0.8197424893
897	0.5050568214	0.8197424893
898	0.504945021	0.8197424893
899	0.5048488213	0.8197424893
900	0.5047292978	0.820622986
901	0.5045466776	0.8215053763
902	0.5044002462	0.8215053763
903	0.5042846031	0.8216970999
904	0.5041771143	0.8216970999
905	0.5040776923	0.8216970999
906	0.5039912092	0.8215053763
907	0.5038555566	0.8223896663
908	0.5037193633	0.8225806452
909	0.5035926456	0.8223896663
910	0.5034896857	0.8234660926
911	0.5033965107	0.8234660926
912	0.5032790263	0.8232758621
913	0.5031284473	0.8232758621
914	0.502946049	0.8232758621
915	0.5028442868	0.8234660926
916	0.5026781684	0.8234660926
917	0.502557635	0.8232758621
918	0.5024723875	0.823655914
919	0.5023387846	0.8234660926
920	0.5021256475	0.8241639698
921	0.5020390733	0.8243534483
922	0.5018914197	0.8245425188
923	0.5017539821	0.8245425188
924	0.5016573798	0.8245425188
925	0.5015723089	0.8245425188
926	0.5014178784	0.8254310345
927	0.501296576	0.8256189451
928	0.5011503144	0.8256189451
929	0.50106273	0.8265086207
930	0.5008743357	0.8265086207
931	0.5007662495	0.8274002157
932	0.5006403898	0.8274002157
933	0.5005562432	0.8274002157
934	0.5004369968	0.8300865801
935	0.5002710857	0.8282937365
936	0.5001626579	0.8282937365
937	0.4999914278	0.8274002157
938	0.4998840587	0.8274002157
939	0.4997598415	0.8265086207
940	0.4996303388	0.8265086207
941	0.4995090845	0.8265086207
942	0.4993183799	0.8282937365
943	0.4991690262	0.8282937365
944	0.4990226009	0.8281081081
945	0.4988746816	0.8282937365
946	0.4987986415	0.8284789644
947	0.4986710805	0.8284789644
948	0.498599487	0.8284789644
949	0.4984343791	0.8295577131
950	0.498292482	0.8313513514
951	0.4981744561	0.8313513514
952	0.4980107549	0.8322510823
953	0.4978674859	0.8320693391
954	0.4977686528	0.8320693391
955	0.4976662539	0.8322510823
956	0.4975507784	0.8331527627
957	0.4974919093	0.8331527627
958	0.4973342813	0.8338762215
959	0.4971793419	0.8347826087
960	0.4970621719	0.8320693391
961	0.4969166707	0.8329718004
962	0.4968326116	0.8338762215
963	0.4967260811	0.8340563991
964	0.4966468262	0.8349619978
965	0.4965693985	0.8340563991
966	0.4963462759	0.8349619978
967	0.4962426805	0.8358695652
968	0.4961048462	0.8349619978
969	0.496005044	0.8340563991
970	0.4958889211	0.8349619978
971	0.4957723173	0.8349619978
972	0.4956365133	0.8360477742
973	0.4954638756	0.8360477742
974	0.495351578	0.8351409978
975	0.4952666988	0.8342361863
976	0.4950863425	0.837867247
977	0.4950488141	0.837867247
978	0.4948656566	0.8386041439
979	0.4947571273	0.8395196507
980	0.4946137202	0.8406113537
981	0.4945046303	0.8395196507
982	0.494384888	0.8396946565
983	0.494251163	0.840785169
984	0.4941249775	0.840785169
985	0.494048296	0.840785169
986	0.4938748705	0.8417030568
987	0.4938079397	0.8417030568
988	0.4936659053	0.8417030568
989	0.4935259316	0.8417030568
990	0.4933811329	0.8417030568
991	0.4932708008	0.8417030568
992	0.4931886472	0.840785169
993	0.4930843456	0.840785169
994	0.4928735726	0.8417030568
995	0.4927274161	0.840785169
996	0.4926187265	0.8417030568
997	0.4924753249	0.8417030568
998	0.4924027428	0.8417030568
999	0.4922534529	0.8417030568
